INDEX;0;1;2;3;4;5;6;7;8;9;PREDICTEDCLASS;TRUECLASS
8365;-38.050;13.686;187.000;11.376;-24.922;-75.731;-47.223;-0.7117;25.642;-43.384;2;2
8366;-76.948;-137.331;-100.507;94.139;-43.196;231.393;0.3279;-78.973;86.988;34.978;5;5
8367;-14.465;96.749;12.577;-36.645;0.9819;-52.444;-0.2656;23.148;0.3326;-48.928;1;1
8368;16.746;-29.042;-0.9069;-62.330;65.192;30.711;174.772;-91.165;-39.580;-67.665;6;6
8369;-41.863;38.157;-57.274;-42.858;123.871;-48.176;-26.096;21.650;-14.115;42.557;4;4
8370;-22.321;-76.702;-23.763;195.402;-68.283;66.753;-68.484;-71.824;32.544;74.443;3;3
8371;-58.347;-125.579;-99.593;67.099;63.269;11.316;-92.804;50.328;23.293;201.041;9;9
8372;-22.567;-100.300;-118.868;21.000;125.359;-55.558;-91.721;61.390;-0.2926;210.657;9;9
8373;102.821;-67.128;34.256;-22.816;0.4142;-25.796;37.383;-26.706;-30.923;-11.586;0;0
8374;-104.813;-86.049;-35.830;63.270;0.6059;0.7775;-133.521;61.602;86.749;167.644;9;9
8375;-11.356;-38.508;-61.407;-45.159;58.168;-63.426;-89.110;145.239;-41.974;125.857;7;7
8376;-50.431;73.929;-54.559;11.231;13.173;-28.829;0.6236;13.457;11.402;10.798;1;1
8377;0.6736;-17.413;-0.2623;-33.769;44.525;31.615;201.899;-124.588;-0.1586;-106.374;6;6
8378;-51.622;29.702;-72.596;-20.197;160.896;-106.612;-44.591;26.876;16.758;74.726;4;4
8379;-19.602;-82.273;-16.546;111.808;-16.768;20.670;-56.553;-12.555;29.771;86.099;3;3
8380;-19.946;-42.419;-50.209;-77.641;93.320;34.603;185.994;-68.825;-39.894;-24.623;6;6
8381;-14.929;-13.274;142.946;-22.936;39.927;-36.048;-54.415;0.3058;-25.754;-24.622;2;2
8382;83.918;-114.901;25.404;-0.0263;-63.131;50.501;67.020;32.883;-30.548;-55.804;0;0
8383;-110.823;-107.943;-79.888;26.896;44.882;66.371;-80.565;46.550;68.816;145.276;9;9
8384;-0.6335;-64.540;-25.609;-0.8379;-70.888;11.519;-24.407;-19.911;176.825;21.699;8;8
8385;-0.2785;-34.998;-0.4070;-83.774;63.035;26.358;172.431;-71.975;-23.985;-57.933;6;6
8386;-30.514;-99.147;-48.814;48.383;-0.8716;122.017;46.450;-83.284;63.222;-0.6305;5;5
8387;0.2166;-38.070;-10.808;-0.5303;11.196;-53.114;-88.047;114.496;0.7120;56.049;7;7
8388;87.387;-51.431;40.398;-23.205;0.8880;-46.832;11.690;-16.721;-17.303;0.3540;0;0
8389;99.515;-47.392;56.535;-12.889;13.390;-55.876;16.163;-43.380;-15.617;-18.099;0;0
8390;-24.049;100.432;-12.811;-25.899;32.522;-67.483;-24.198;41.248;-0.6862;-17.626;1;1
8391;-16.058;-38.357;14.430;-21.673;-23.199;25.411;-76.302;151.451;-39.210;0.3644;7;7
8392;-44.714;38.292;-47.622;-16.261;131.490;-51.615;15.389;-38.062;0.5809;15.744;4;4
8393;-0.5915;-55.918;0.6908;137.739;-36.879;-14.765;-65.736;-0.7634;16.309;67.293;3;3
8394;-15.413;-35.419;158.939;0.5232;-17.299;-44.934;-60.024;32.510;-10.449;-0.4307;2;2
8395;-17.662;10.418;-14.455;-13.542;116.256;-92.327;-26.326;31.528;-24.639;38.594;4;4
8396;-11.516;118.595;10.937;-13.901;0.1748;-65.560;-0.6614;0.8611;0.3819;-49.977;1;1
8397;68.227;-46.750;47.846;92.882;-113.467;0.8142;-37.633;-34.231;0.2927;32.754;3;3
8398;-21.909;13.358;34.149;16.178;-30.448;-67.921;-129.102;151.324;-10.241;45.674;7;7
8399;12.201;-52.287;-34.000;-48.598;29.536;53.420;204.813;-92.289;-0.0991;-79.159;6;6
8400;-66.287;0.8994;-39.078;-0.0427;179.219;-75.670;-53.324;15.908;-10.271;58.942;4;4
8401;-29.177;0.5166;25.839;39.800;-15.745;-68.992;-127.135;152.628;-39.035;69.755;7;7
8402;-11.701;-48.072;17.531;-0.9904;-40.189;0.4375;-105.575;162.261;-17.256;34.920;7;7
8403;-0.2838;-46.795;0.7327;11.616;-0.9935;-38.054;-124.026;182.304;-49.193;66.179;7;7
8404;0.5762;-120.324;-136.244;0.2240;76.447;0.1959;-78.982;98.930;-47.759;210.736;9;9
8405;0.6339;-53.301;-33.946;13.810;-41.973;11.320;11.379;-12.084;88.468;17.521;8;8
8406;-84.391;-19.284;-54.439;14.731;147.154;-54.173;-77.572;44.038;-0.4874;110.195;4;4
8407;-11.301;-92.084;-0.6176;191.572;-72.862;76.481;-0.9351;-131.553;69.781;25.015;3;3
8408;-0.9487;-0.7852;-0.0908;-0.4499;-19.827;29.978;20.125;23.231;-0.3751;-31.956;5;8
8409;27.091;-0.3036;164.840;-0.5359;11.515;-33.267;-19.990;-75.511;-17.769;-46.092;2;2
8410;-27.711;-60.497;-37.838;-10.734;-0.5427;78.358;66.317;-71.881;94.275;-34.216;8;8
8411;0.1020;-87.601;0.5027;138.226;-62.583;11.438;-85.600;-0.1365;35.869;86.017;3;3
8412;-40.691;-35.821;-64.455;38.385;0.8558;105.721;-14.531;-17.715;-0.1557;23.778;5;5
8413;-13.914;-62.657;-77.681;-14.603;-24.198;49.703;18.986;-0.7690;106.675;19.232;8;8
8414;159.748;-99.838;63.270;-62.106;0.8217;-51.478;81.324;-79.283;0.3682;-37.478;0;0
8415;-17.417;-66.527;-47.833;52.857;-0.2831;122.919;24.330;-76.280;17.595;0.4882;5;5
8416;-41.140;56.027;-30.432;-30.723;68.429;-47.415;-29.652;22.040;0.5500;19.723;4;4
8417;-12.266;-63.866;0.3149;-0.8715;-12.020;-12.075;-85.580;172.863;-48.610;60.971;7;7
8418;-27.804;147.827;-0.5437;0.0553;18.099;-96.714;-18.827;16.723;0.8733;-43.027;1;1
8419;-70.911;-43.669;-0.6965;147.653;-21.849;53.710;-57.397;-58.228;47.400;44.787;3;3
8420;-12.361;108.904;0.4729;-36.261;17.450;-66.617;0.7755;20.739;0.6959;-53.915;1;1
8421;-15.907;0.7018;63.504;60.256;-84.183;-91.280;-178.325;201.794;-14.592;60.879;7;7
8422;-34.605;-48.515;-53.726;14.843;45.389;0.5052;-65.395;48.334;-0.1754;100.537;9;9
8423;30.821;-35.380;0.6069;-59.121;34.665;0.9467;127.444;-54.160;-29.315;-43.855;6;6
8424;-0.5615;22.858;239.659;-13.230;13.251;-102.925;-46.087;-65.308;-12.101;-20.928;2;2
8425;89.974;-52.819;31.352;-28.893;-0.1829;-19.446;43.676;-38.386;-0.5973;-29.695;0;0
8426;-40.820;-110.177;-47.057;53.349;64.309;-0.4976;-70.742;72.092;-10.647;128.536;9;9
8427;-20.783;105.341;-13.063;-36.600;20.964;-58.372;14.679;30.874;0.7456;-60.860;1;1
8428;21.026;-94.952;-13.077;-10.426;-0.5449;-24.681;-109.052;178.470;-16.887;72.027;7;7
8429;-32.949;-71.937;-27.683;122.503;-31.012;44.674;-72.448;-27.770;53.846;67.441;3;3
8430;-23.610;-95.562;-54.940;134.972;-31.699;72.605;-24.109;-62.370;46.855;78.102;3;3
8431;-46.556;-98.179;-79.332;42.687;38.086;37.872;-66.887;56.654;0.4808;129.786;9;9
8432;-17.118;117.538;-0.0659;-33.839;24.783;-77.382;-0.4256;29.308;0.8352;-56.580;1;1
8433;17.790;-21.073;0.4256;-68.143;51.024;31.318;179.014;-101.119;-29.734;-74.100;6;6
8434;-44.987;-17.781;-22.188;22.173;154.966;-41.152;-32.643;0.2058;-59.835;54.249;4;4
8435;0.3026;-65.181;0.0896;124.991;-0.9024;51.496;-11.884;-62.440;-35.777;32.264;3;3
8436;-39.033;-88.736;-34.709;30.569;43.755;-41.654;-108.476;72.406;32.168;162.080;9;9
8437;-29.113;-93.324;-35.374;17.220;-43.312;42.299;0.6876;-36.510;150.424;30.522;8;8
8438;10.640;-24.676;164.472;-11.338;-39.648;-30.888;-36.423;11.371;-13.063;-37.134;2;2
8439;-28.624;131.202;-0.5667;-11.344;23.905;-85.777;-26.901;30.320;-13.189;-13.019;1;1
8440;-39.693;-76.144;-37.953;28.257;-39.870;31.029;-17.095;-13.060;147.631;22.252;8;8
8441;19.342;-18.436;-34.641;-83.853;71.421;13.220;148.535;-67.032;-40.976;-22.491;6;6
8442;-11.611;-0.0635;-46.142;-64.368;176.163;-40.921;18.943;0.5726;-59.676;14.539;4;4
8443;-22.944;119.198;13.450;-40.561;12.712;-67.488;0.4697;25.054;12.069;-62.300;1;1
8444;-27.012;-31.674;-47.508;0.7213;-0.9351;74.237;0.9903;-22.137;34.555;13.367;5;5
8445;-43.718;-67.143;-63.020;25.698;0.3967;111.947;0.7973;-35.184;46.462;0.6779;5;5
8446;-14.545;-53.389;-24.562;0.0794;20.145;81.863;213.716;-154.465;33.348;-92.121;6;6
8447;-71.211;-114.666;-106.997;129.562;-82.714;246.986;-42.887;-126.150;150.836;17.337;5;5
8448;221.427;-211.695;19.375;-10.195;-43.447;-44.721;78.165;-56.495;11.667;67.214;0;0
8449;-65.534;166.636;-37.899;-12.358;31.437;-54.106;-0.5119;-17.587;36.120;-43.365;1;1
8450;12.416;126.185;233.393;-49.912;31.918;-117.993;-75.720;-71.688;-53.186;-40.185;2;2
8451;-0.2100;-21.336;-0.2784;140.063;-47.414;13.580;-16.675;-77.932;35.808;13.992;3;3
8452;-78.159;65.491;-136.458;-121.808;227.208;-37.256;-42.173;75.473;-31.083;47.105;4;4
8453;-17.614;-61.412;-129.472;57.619;55.724;106.398;45.078;-136.223;70.265;28.734;5;5
8454;18.792;-101.450;-85.622;-50.013;60.531;121.548;196.012;-160.418;23.760;-26.116;6;6
8455;-52.895;22.501;28.369;64.932;-39.174;-99.170;-153.819;205.672;-30.550;62.427;7;7
8456;57.643;-138.844;36.874;0.1039;-36.381;-0.0249;47.497;-71.538;129.658;-0.2859;8;8
8457;-0.6033;-123.241;-67.811;67.734;21.233;14.679;-114.154;45.656;21.907;170.224;9;9
8458;267.644;-274.131;-11.518;-10.810;-102.359;85.696;109.605;-86.876;-33.904;75.943;0;0
8459;-94.749;151.657;-74.076;28.182;47.711;-94.771;-65.795;12.597;77.735;32.681;1;1
8460;34.269;48.577;314.562;12.380;-68.428;-159.525;-135.487;-14.376;-0.5008;-17.976;2;2
8461;-12.393;-0.1042;-0.8972;158.903;-62.185;-0.3595;-74.093;-74.957;66.889;54.441;3;3
8462;-133.455;72.009;-158.774;-93.213;253.744;-81.883;-16.928;47.827;31.971;62.865;4;4
8463;-0.4976;-67.678;-62.132;66.360;-37.323;153.349;-38.269;-68.245;14.807;43.435;5;5
8464;85.290;-121.233;-85.908;-118.577;38.131;124.832;274.100;-161.562;-19.725;-40.083;6;6
8465;-78.654;88.237;-17.498;85.661;-37.722;-106.487;-245.746;217.105;17.299;92.288;7;7
8466;-27.078;-155.556;14.236;24.551;-51.328;49.556;-0.1596;-79.404;181.532;65.032;8;8
8467;-78.533;-127.405;-171.596;114.637;83.414;32.899;-148.877;61.818;22.008;256.699;9;9
8468;217.076;-234.345;0.5169;-0.9603;-58.140;21.935;71.882;-69.261;-26.533;103.660;0;0
8469;-97.548;161.760;-60.377;76.444;0.2691;-21.053;-40.876;-75.308;98.096;-29.190;1;1
8470;-14.628;88.856;225.450;-26.791;81.462;-159.592;-38.569;-42.704;-49.683;-45.676;2;2
8471;0.3316;-33.543;26.950;205.524;-25.985;-30.156;-112.247;-71.284;0.7564;96.423;3;3
8472;-68.852;17.386;-120.675;-42.628;236.082;-93.556;-43.821;0.1311;0.3939;120.858;4;4
8473;15.162;-106.457;-151.664;96.632;16.258;182.971;-0.8007;-157.581;14.348;110.199;5;5
8474;-17.086;-78.568;-107.949;-119.651;109.600;71.792;260.168;-114.873;-0.1111;-11.559;6;6
8475;-58.679;16.070;14.595;70.481;-44.154;-100.822;-197.739;213.026;0.1785;96.499;7;7
8476;0.6899;-115.923;-45.019;-12.104;0.8048;98.477;89.888;-166.447;125.361;14.921;8;8
8477;-38.877;-82.227;-71.164;74.067;25.435;-29.057;-166.353;86.397;33.712;192.944;9;9
8478;51.812;-93.084;-49.692;-0.1893;0.7299;53.088;182.401;-114.216;31.191;-67.881;6;6
8479;-109.148;-22.671;-125.170;41.115;117.516;-48.177;-189.310;96.540;57.743;208.257;9;9
8480;-53.877;-17.716;0.3360;68.174;-71.682;-54.003;-198.002;256.606;-13.693;87.843;7;7
8481;281.738;-267.190;-28.325;-0.6059;-72.117;23.098;36.058;-46.569;-17.083;141.895;0;0
8482;63.476;46.402;237.134;29.719;29.674;-147.361;-99.225;-63.164;-76.670;0.5319;2;2
8483;-0.1048;-78.665;20.041;179.815;-47.543;23.168;-62.094;-82.579;36.028;71.572;3;3
8484;-107.217;59.741;-126.501;-57.507;258.245;-57.008;-98.121;37.602;-0.7165;94.374;4;4
8485;-17.691;-43.182;0.0596;169.258;-53.862;-10.540;-79.898;-37.797;92.275;37.460;3;3
8486;71.924;-160.005;10.776;-0.8325;-17.480;-21.614;-10.250;-77.383;153.242;82.123;8;8
8487;-11.899;-172.324;-100.398;63.142;40.832;211.531;53.896;-173.312;69.375;28.761;5;5
8488;-34.580;149.416;0.0451;0.4092;14.065;-102.635;-24.714;10.504;37.961;-40.535;1;1
8489;0.5120;-45.958;0.3869;194.161;-13.664;0.6093;-58.860;-124.780;41.543;55.912;3;3
8490;187.570;-233.786;-0.7262;-0.0694;58.540;31.300;86.101;-25.748;-145.822;85.555;0;0
8491;-93.579;162.712;-73.466;53.233;16.641;-42.330;-42.343;-30.031;70.361;-0.2331;1;1
8492;0.8600;48.617;173.879;-0.5897;31.487;-77.462;-40.787;12.591;-48.240;-105.280;2;2
8493;-47.536;129.140;-45.832;31.670;17.842;-63.542;-35.509;-31.796;74.896;-23.461;1;1
8494;-22.868;0.1851;-29.924;193.270;-31.158;31.538;-80.595;-107.158;39.189;58.813;3;3
8495;34.993;98.171;237.637;115.925;-92.138;-126.685;-22.227;-112.124;45.025;-150.951;2;2
8496;241.396;-249.675;13.966;-0.6679;0.9232;-26.239;37.238;-64.049;-47.401;149.832;0;0
8497;-92.770;95.319;0.7192;94.434;-78.733;-116.445;-212.782;162.720;103.313;57.797;7;7
8498;-32.445;121.522;280.439;108.987;-147.718;-92.006;-116.385;-29.049;73.323;-148.136;2;2
8499;-45.283;-51.613;-109.626;-63.252;56.806;112.187;264.510;-125.210;25.321;-76.066;6;6
8500;-125.195;0.4087;-86.815;-52.135;255.789;-30.990;-74.985;18.329;-0.0975;90.523;4;4
8501;218.828;-166.567;0.8892;-0.0115;-18.685;-26.635;52.762;-100.598;-0.0795;67.971;0;0
8502;-62.288;-119.162;-147.755;150.478;-29.886;215.509;-108.997;-152.148;167.670;105.186;5;5
8503;-76.645;-41.709;-131.413;12.008;58.441;25.999;-79.424;86.441;0.5044;157.349;9;9
8504;-78.198;-43.758;-102.462;26.136;16.411;64.853;-78.706;66.132;18.409;125.236;9;9
8505;0.3087;-83.328;0.6724;18.423;-87.211;-0.9980;-0.5126;-37.819;186.201;15.537;8;8
8506;-68.017;-17.058;-107.964;18.755;111.281;-59.375;-121.694;68.773;0.9847;190.342;9;9
8507;-26.213;-73.098;-166.285;-0.1050;-49.462;184.439;80.284;-26.439;64.529;0.6095;5;5
8508;119.238;-33.437;-0.7173;123.889;-48.739;-14.451;-29.425;-133.340;0.4891;58.420;3;3
8509;-59.061;119.624;-43.009;62.690;0.7524;-74.608;-34.351;-43.905;90.821;-0.1288;1;1
8510;-90.133;98.183;0.6366;79.957;-46.972;-114.627;-217.471;158.717;57.420;88.978;7;7
8511;-84.707;44.208;-142.415;-39.031;261.248;-67.712;-107.281;29.859;-22.172;124.597;4;4
8512;-53.756;60.056;26.407;78.373;-48.863;-133.822;-205.464;170.936;35.481;92.455;7;7
8513;174.575;-284.670;-90.548;-27.305;12.919;134.192;136.730;-15.248;-113.036;83.942;0;0
8514;235.547;-206.992;-12.643;-0.0291;15.826;-55.190;22.523;-43.193;-42.218;133.904;0;0
8515;-30.281;-0.6133;-82.451;-0.0907;25.837;95.409;205.734;-160.352;39.908;-91.521;6;6
8516;-26.989;-23.179;-113.828;-17.701;13.324;120.348;230.244;-150.962;61.218;-95.789;6;6
8517;-43.953;-13.912;-93.887;-19.305;0.1057;122.027;216.142;-143.597;71.629;-102.232;6;6
8518;40.459;-31.260;-12.313;227.037;-38.854;-15.694;-48.847;-129.241;-0.6919;90.960;3;3
8519;-134.104;127.160;-58.615;119.263;-36.278;-116.009;-225.925;122.084;114.061;108.975;1;7
8520;-147.597;93.220;-150.450;-28.454;147.433;-57.963;-118.376;57.042;77.699;131.983;4;4
8521;-28.816;88.183;136.996;16.046;43.106;-123.120;-87.028;-23.939;0.3403;-0.8474;2;2
8522;-57.022;-127.140;-0.7690;-42.195;-33.126;85.143;89.009;-68.793;210.174;-57.931;8;8
8523;-154.559;-39.838;-132.623;61.700;71.724;79.070;-81.695;44.015;67.764;98.771;9;9
8524;-12.143;-67.413;0.1507;-48.461;0.8928;-27.727;34.975;-81.132;193.370;0.0800;8;8
8525;-78.645;76.595;-0.0870;80.011;-46.718;-104.573;-193.644;159.144;52.713;78.706;7;7
8526;-85.451;191.615;-64.068;0.6906;41.075;-42.824;-56.129;-23.791;47.386;-18.098;1;1
8527;-98.041;-76.278;-144.827;50.180;101.565;39.015;-67.115;0.2000;72.006;148.651;9;4
8528;292.105;-236.997;-64.638;-37.305;-81.894;43.542;74.748;-52.224;-25.068;126.340;0;0
8529;-126.882;-17.316;-159.196;-32.008;255.677;56.468;-33.997;-32.532;-20.569;123.045;4;4
8530;13.650;-110.455;-22.257;25.106;-0.4249;23.942;13.913;-115.898;155.803;34.732;8;8
8531;-52.021;-52.105;-164.357;130.998;-90.669;265.768;12.516;-206.043;131.267;43.216;5;5
8532;54.657;80.203;254.576;65.224;-45.732;-139.902;0.1266;-98.316;13.303;-166.463;2;2
8533;45.876;-32.863;36.961;161.054;-64.544;-19.255;-57.048;-100.071;35.053;42.836;3;3
8534;-38.198;-65.848;-72.416;15.580;124.535;-52.257;-103.125;64.301;-18.697;173.416;9;9
8535;306.004;-191.047;42.021;-21.939;-120.727;37.663;49.212;-116.964;-58.132;91.219;0;0
8536;-99.929;177.919;-75.747;13.130;30.878;-15.595;-52.017;-24.360;55.613;-10.494;1;1
8537;-59.632;-60.044;-119.153;24.239;141.051;-47.671;-140.742;51.741;15.349;230.224;9;9
8538;-126.191;205.649;-78.862;41.425;24.268;-33.760;-72.972;-24.373;79.883;-12.872;1;1
8539;93.529;-94.769;-126.004;17.676;-59.052;140.909;38.586;-89.344;10.080;61.355;5;5
8540;-110.506;188.090;-84.666;25.834;40.849;-32.219;-44.021;-26.540;54.526;-0.6391;1;1
8541;-82.930;100.956;0.8818;78.451;-40.073;-120.305;-232.255;188.567;47.889;69.474;7;7
8542;-0.4015;-25.690;-43.918;21.358;0.0110;61.675;165.882;-112.139;44.446;-109.715;6;6
8543;-103.819;191.301;-91.108;19.896;37.959;-14.593;-50.598;-28.824;50.367;-12.288;1;1
8544;46.654;-29.121;184.890;-0.5606;-15.293;-97.323;-13.963;-12.344;-25.149;-0.7766;2;2
8545;-107.034;207.625;-70.678;30.357;30.678;-20.304;-65.065;-37.024;53.325;-17.611;1;1
8546;-26.104;0.1668;-78.528;-12.827;26.124;69.742;197.723;-116.271;34.965;-107.735;6;6
8547;-0.3273;-168.250;-19.616;-42.094;-49.923;62.711;-0.1705;-62.393;216.869;63.484;8;8
8548;230.723;-236.658;19.985;-0.1721;-132.582;44.847;85.007;-64.120;0.6535;62.659;0;0
8549;-89.783;172.998;-45.390;27.044;20.887;-66.323;-25.182;-11.159;58.017;-32.946;1;1
8550;0.0396;100.596;257.239;-0.2062;-25.851;-114.454;-105.682;0.8286;-55.445;-57.353;2;2
8551;-11.005;-20.679;29.710;183.851;-64.281;23.044;-73.205;-82.873;11.439;40.735;3;3
8552;-105.805;51.610;-55.517;-18.000;204.037;-24.255;-65.265;23.950;-49.148;40.505;4;4
8553;27.749;-99.221;-81.373;32.164;-43.347;124.074;65.094;-79.838;25.743;32.935;5;5
8554;79.054;-102.899;-90.140;-86.268;44.653;103.984;181.351;-137.872;22.851;-28.622;6;6
8555;-26.558;-0.4732;0.1935;39.870;-0.9512;-59.702;-165.297;225.926;-76.914;80.302;7;7
8556;-29.641;-85.554;-66.053;59.087;-24.325;15.719;-47.927;-59.090;191.226;62.143;8;8
8557;-50.997;-85.233;-102.900;78.901;96.741;-28.647;-110.257;71.994;-10.381;179.652;9;9
8558;127.564;-113.250;-16.977;-43.253;-64.873;20.543;73.246;-59.519;55.367;23.222;0;0
8559;-38.709;123.647;-28.209;-18.409;16.102;-56.607;0.7760;16.614;20.366;-40.478;1;1
8560;0.4411;68.138;215.192;11.925;26.942;-171.369;-79.418;23.329;-64.709;-15.757;2;2
8561;-57.585;-31.467;-77.136;147.202;0.0111;42.408;-70.716;-10.541;34.689;52.327;3;3
8562;-34.682;29.167;-58.454;-67.786;209.983;-28.631;-32.020;19.060;-75.733;37.640;4;4
8563;-56.654;-123.574;-83.968;64.696;-75.331;179.701;17.503;-0.7118;49.170;43.784;5;5
8564;40.538;-51.673;-23.930;-64.416;26.944;47.066;131.457;-86.215;23.245;-57.530;6;6
8565;-37.438;70.273;14.355;13.232;-0.2491;-95.370;-128.778;126.381;-0.0777;50.862;7;7
8566;-24.157;-96.891;-47.085;50.744;-14.239;21.290;-44.830;-45.451;160.184;54.874;8;8
8567;166.347;-164.417;25.108;-67.855;-94.703;17.443;79.181;-42.583;50.719;27.703;0;0
8568;-91.326;170.905;-47.656;-0.7227;29.142;-56.273;-14.593;0.3310;43.372;-33.138;1;1
8569;49.885;0.0919;228.423;-14.134;-46.074;-126.226;-91.157;53.945;-39.676;-15.398;2;2
8570;11.245;-67.494;0.8672;118.371;-52.281;-0.6009;-31.532;-19.284;32.499;38.469;3;3
8571;30.062;-78.678;-19.135;15.311;-65.147;104.913;55.516;-65.410;27.189;0.1227;5;5
8572;23.336;-0.9125;-0.0149;-71.880;17.275;17.504;112.691;-75.005;39.760;-65.232;6;6
8573;-16.803;-69.859;-16.029;74.991;-45.635;-41.012;-130.512;217.667;-51.457;104.457;7;7
8574;-39.750;-102.415;-50.883;84.042;-60.842;56.708;-58.053;-38.812;171.565;55.141;8;8
8575;-46.251;162.096;-0.7919;10.210;25.505;-98.739;-74.851;44.082;-0.9130;17.063;1;1
8576;173.498;-147.991;17.816;-21.452;-66.927;0.5545;73.984;-62.970;20.017;23.271;0;0
8577;-53.003;12.115;-49.578;-38.778;152.312;-47.995;-53.527;45.098;-29.004;60.126;4;4
8578;17.912;-101.866;-46.106;28.892;-23.112;112.207;38.102;-47.725;0.0735;28.805;5;5
8579;55.491;-41.496;-30.184;-46.665;24.017;45.277;120.983;-91.157;0.3482;-39.174;6;6
8580;35.925;-0.8744;-10.126;-23.442;28.995;20.087;126.776;-92.932;-0.3558;-78.650;6;6
8581;-27.041;-39.929;0.7611;137.992;-43.363;0.7568;-47.550;-68.479;91.472;19.181;3;3
8582;-60.278;0.1399;-52.324;-18.657;187.412;-43.980;-85.758;37.678;-32.271;77.569;4;4
8583;-16.275;17.579;-15.042;-0.6854;108.353;-46.850;-41.871;21.359;-46.986;31.405;4;4
8584;17.266;-45.920;97.346;18.609;-34.922;-26.508;-31.823;-0.4320;24.782;0.1366;2;2
8585;-45.681;-67.039;-45.562;54.302;-25.858;0.5892;-50.965;-38.506;188.472;37.361;8;8
8586;-27.188;147.717;-21.113;-0.5107;30.479;-101.238;0.0173;15.063;-0.2517;-29.863;1;1
8587;170.280;-151.462;22.565;-44.157;-41.120;-15.502;87.132;-71.022;32.060;23.500;0;0
8588;52.091;-44.598;-33.787;-53.886;30.816;42.087;103.875;-79.663;0.3285;-25.791;6;6
8589;-47.490;-0.4353;-32.734;-29.876;149.925;-45.777;-55.487;44.193;-24.329;45.469;4;4
8590;-11.219;-42.827;-69.859;0.1146;85.619;-43.922;-96.673;71.695;-20.221;139.331;9;9
8591;-33.643;45.820;0.4642;0.2604;0.0914;-64.897;-101.162;118.527;-0.7983;38.541;7;7
8592;25.426;49.952;151.802;-0.2153;-11.488;-126.706;-53.001;22.765;-39.049;-0.5242;2;2
8593;-20.461;-27.922;-39.165;-18.449;99.855;-76.659;-78.210;52.769;-10.642;127.211;9;9
8594;-13.913;34.802;137.591;17.868;-24.301;-59.253;-65.486;0.1397;-0.7884;-18.352;2;2
8595;192.796;-206.511;-0.1998;-56.574;-97.816;28.966;93.236;-16.471;22.991;42.919;0;0
8596;-0.6292;-36.993;-51.170;10.721;80.574;-43.341;-67.310;43.436;-29.668;120.367;9;9
8597;-39.968;-56.478;11.556;111.150;-31.565;0.7225;-68.623;0.3571;41.490;57.235;3;3
8598;-18.704;-52.719;22.445;114.743;-25.180;-0.7730;-49.609;-23.137;21.565;60.389;3;3
8599;-59.671;-90.349;-72.322;50.018;48.507;28.093;-60.176;38.351;0.8961;135.959;9;9
8600;-27.216;130.733;0.8146;-0.3575;15.659;-90.824;-25.344;30.157;0.2088;-29.961;1;1
8601;-40.138;-104.888;-122.839;0.5075;-12.206;155.529;-0.0754;22.501;37.096;65.839;5;5
8602;32.462;-34.115;154.944;46.944;-92.745;-67.985;-120.257;54.375;-0.6064;55.186;2;2
8603;0.3237;-50.985;0.5947;112.245;-52.869;25.243;-23.198;-30.472;22.495;14.373;3;3
8604;-19.806;126.495;-0.4065;-10.159;21.503;-80.673;-18.184;21.892;-15.302;-14.397;1;1
8605;40.531;-43.400;-41.008;-46.056;27.128;40.093;133.911;-88.964;19.199;-50.059;6;6
8606;-35.686;66.169;0.9395;17.448;-0.2468;-93.218;-143.834;144.291;-0.3868;49.931;7;7
8607;-28.302;-50.998;-18.230;64.742;-0.9463;31.673;-66.029;-10.638;45.482;60.084;3;3
8608;-11.839;31.493;12.167;37.468;0.5208;-89.784;-132.856;136.472;-49.271;76.326;7;7
8609;-43.568;-79.801;-33.453;20.129;-26.510;18.543;-40.582;-20.246;162.801;50.738;8;8
8610;-36.604;22.375;-24.485;-41.247;136.241;-65.036;-46.369;67.822;-33.682;15.342;4;4
8611;136.410;-105.218;20.769;-56.660;-59.940;-32.326;33.404;0.4146;43.047;13.882;0;0
8612;15.776;34.933;193.993;0.6298;-11.979;-105.390;-86.082;31.749;-45.163;-36.923;2;2
8613;-53.009;-0.3954;-48.409;-0.8535;130.070;-34.191;-63.180;56.055;-23.316;52.476;4;4
8614;127.056;-69.343;24.507;-44.168;-42.519;-18.967;55.681;-57.077;28.001;-10.674;0;0
8615;-0.0670;19.310;122.928;56.310;-41.895;-64.730;-92.525;10.068;-0.3341;11.173;2;2
8616;-0.7520;40.999;-0.2586;-27.096;71.403;-43.000;-32.381;0.3141;-16.877;10.003;4;4
8617;0.9830;0.4905;0.5387;0.5753;29.434;-79.031;-99.762;115.313;-58.448;70.891;7;7
8618;-58.727;-13.573;-56.015;32.768;-0.3154;-0.8487;-56.048;-24.282;165.830;27.680;8;8
8619;217.643;-191.516;24.072;-44.513;-101.831;22.177;90.536;-64.344;11.494;40.657;0;0
8620;-18.369;-0.8210;0.0686;-0.4652;13.929;-37.121;-96.886;145.134;-55.149;55.978;7;7
8621;159.908;-118.029;34.142;-42.394;-40.309;-24.505;53.935;-52.925;27.842;0.7138;0;0
8622;44.995;-31.885;-26.951;-41.326;31.674;20.346;136.188;-90.536;0.3032;-54.826;6;6
8623;-20.152;-20.943;-55.674;-12.371;50.448;-12.735;-50.283;52.364;-11.243;86.379;9;9
8624;37.141;-39.668;17.321;87.153;-70.501;34.006;0.5975;-82.948;30.099;0.3976;3;3
